individual_id,situation_id,alt_id,chosen,price,quality,brand_known
139,1113,0,0,1.5,0.0,0.0
139,1113,1,1,0.5,-1.0,1.0
139,1113,2,0,1.0,0.0,0.0
139,1114,0,1,1.5,0.0,1.0
139,1114,1,0,2.0,-1.0,0.0
139,1114,2,0,1.0,0.0,0.0
139,1115,0,0,0.5,-1.0,0.0
139,1115,1,0,1.0,0.0,0.0
139,1115,2,1,0.5,-1.0,1.0
139,1116,0,0,1.5,-1.0,1.0
139,1116,1,1,1.5,0.0,1.0
139,1116,2,0,2.0,0.0,1.0
139,1117,0,1,2.0,1.0,0.0
139,1117,1,0,0.5,0.0,1.0
139,1117,2,0,0.5,-1.0,1.0
139,1118,0,1,1.0,0.0,0.0
139,1118,1,0,0.5,1.0,1.0
139,1118,2,0,2.0,-1.0,1.0
139,1119,0,1,0.5,1.0,0.0
139,1119,1,0,0.5,0.0,0.0
139,1119,2,0,2.0,-1.0,1.0
140,1120,0,0,2.0,1.0,1.0
140,1120,1,0,0.5,-1.0,0.0
140,1120,2,1,1.0,0.0,1.0
140,1121,0,1,1.5,-1.0,1.0
140,1121,1,0,1.5,0.0,1.0
140,1121,2,0,2.0,-1.0,1.0
140,1122,0,0,1.0,-1.0,1.0
140,1122,1,0,0.5,0.0,0.0
140,1122,2,1,1.0,1.0,1.0
140,1123,0,0,1.5,-1.0,0.0
140,1123,1,0,1.5,0.0,1.0
140,1123,2,1,1.5,1.0,1.0
140,1124,0,1,2.0,-1.0,1.0
140,1124,1,0,2.0,0.0,0.0
140,1124,2,0,1.0,1.0,0.0
140,1125,0,0,1.0,1.0,1.0
140,1125,1,0,1.5,-1.0,1.0
140,1125,2,1,1.0,1.0,1.0
140,1126,0,1,1.0,1.0,0.0
140,1126,1,0,0.5,0.0,0.0
140,1126,2,0,1.0,0.0,1.0
140,1127,0,1,1.5,1.0,1.0
140,1127,1,0,2.0,1.0,1.0
140,1127,2,0,2.0,1.0,1.0
141,1128,0,0,1.0,1.0,0.0
141,1128,1,1,0.5,0.0,0.0
141,1128,2,0,0.5,-1.0,1.0
141,1129,0,0,1.0,-1.0,1.0
141,1129,1,1,1.5,1.0,0.0
141,1129,2,0,2.0,0.0,0.0
141,1130,0,0,2.0,-1.0,0.0
141,1130,1,1,0.5,-1.0,1.0
141,1130,2,0,1.5,-1.0,1.0
141,1131,0,0,1.0,0.0,0.0
141,1131,1,1,0.5,0.0,1.0
141,1131,2,0,1.5,0.0,0.0
141,1132,0,1,0.5,1.0,1.0
141,1132,1,0,1.0,0.0,1.0
141,1132,2,0,1.5,1.0,0.0
141,1133,0,1,1.0,1.0,1.0
141,1133,1,0,1.5,-1.0,0.0
141,1133,2,0,1.0,-1.0,0.0
141,1134,0,0,2.0,1.0,0.0
141,1134,1,0,0.5,0.0,1.0
141,1134,2,1,0.5,1.0,1.0
141,1135,0,0,1.5,0.0,1.0
141,1135,1,1,1.0,-1.0,1.0
141,1135,2,0,1.5,1.0,0.0
142,1136,0,1,0.5,1.0,1.0
142,1136,1,0,1.5,0.0,1.0
142,1136,2,0,2.0,0.0,0.0
142,1137,0,0,0.5,-1.0,1.0
142,1137,1,1,1.0,1.0,0.0
142,1137,2,0,2.0,0.0,1.0
142,1138,0,0,1.5,1.0,1.0
142,1138,1,0,0.5,-1.0,1.0
142,1138,2,1,0.5,1.0,0.0
142,1139,0,0,2.0,1.0,1.0
142,1139,1,1,2.0,1.0,1.0
142,1139,2,0,1.0,0.0,1.0
142,1140,0,1,1.0,1.0,1.0
142,1140,1,0,2.0,0.0,1.0
142,1140,2,0,0.5,1.0,1.0
142,1141,0,0,0.5,1.0,0.0
142,1141,1,1,2.0,1.0,0.0
142,1141,2,0,0.5,1.0,0.0
142,1142,0,0,2.0,-1.0,0.0
142,1142,1,1,1.0,1.0,1.0
142,1142,2,0,2.0,1.0,1.0
142,1143,0,0,0.5,0.0,1.0
142,1143,1,0,2.0,0.0,1.0
142,1143,2,1,0.5,1.0,0.0
143,1144,0,0,0.5,0.0,0.0
143,1144,1,0,1.5,0.0,0.0
143,1144,2,1,1.5,1.0,1.0
143,1145,0,0,2.0,1.0,0.0
143,1145,1,0,0.5,-1.0,1.0
143,1145,2,1,0.5,1.0,1.0
143,1146,0,0,1.5,-1.0,0.0
143,1146,1,0,2.0,-1.0,1.0
143,1146,2,1,1.0,1.0,1.0
143,1147,0,1,2.0,-1.0,1.0
143,1147,1,0,2.0,-1.0,0.0
143,1147,2,0,2.0,-1.0,0.0
143,1148,0,0,1.5,0.0,1.0
143,1148,1,1,1.5,-1.0,1.0
143,1148,2,0,1.5,-1.0,1.0
143,1149,0,0,1.5,0.0,0.0
143,1149,1,1,1.5,-1.0,0.0
143,1149,2,0,1.5,-1.0,0.0
143,1150,0,1,1.0,1.0,1.0
143,1150,1,0,1.5,0.0,0.0
143,1150,2,0,2.0,-1.0,1.0
143,1151,0,0,2.0,-1.0,1.0
143,1151,1,1,1.5,1.0,0.0
143,1151,2,0,0.5,-1.0,1.0
144,1152,0,0,1.5,-1.0,0.0
144,1152,1,0,1.0,0.0,0.0
144,1152,2,1,0.5,1.0,1.0
144,1153,0,1,0.5,0.0,0.0
144,1153,1,0,1.5,1.0,1.0
144,1153,2,0,2.0,0.0,1.0
144,1154,0,0,1.5,-1.0,1.0
144,1154,1,0,1.0,1.0,0.0
144,1154,2,1,0.5,1.0,1.0
144,1155,0,1,1.5,1.0,0.0
144,1155,1,0,0.5,-1.0,1.0
144,1155,2,0,2.0,0.0,0.0
144,1156,0,0,2.0,0.0,1.0
144,1156,1,0,2.0,-1.0,0.0
144,1156,2,1,1.0,1.0,1.0
144,1157,0,0,0.5,-1.0,0.0
144,1157,1,1,1.0,-1.0,1.0
144,1157,2,0,2.0,1.0,1.0
144,1158,0,0,0.5,0.0,0.0
144,1158,1,0,2.0,1.0,0.0
144,1158,2,1,0.5,0.0,0.0
144,1159,0,0,0.5,1.0,0.0
144,1159,1,1,0.5,-1.0,1.0
144,1159,2,0,2.0,1.0,1.0
145,1160,0,0,1.5,-1.0,1.0
145,1160,1,1,1.0,-1.0,0.0
145,1160,2,0,1.5,0.0,0.0
145,1161,0,1,1.5,0.0,1.0
145,1161,1,0,1.5,-1.0,0.0
145,1161,2,0,1.5,1.0,0.0
145,1162,0,1,0.5,-1.0,0.0
145,1162,1,0,1.0,1.0,1.0
145,1162,2,0,1.5,-1.0,1.0
145,1163,0,0,0.5,-1.0,0.0
145,1163,1,0,1.0,-1.0,1.0
145,1163,2,1,0.5,0.0,1.0
145,1164,0,0,2.0,0.0,1.0
145,1164,1,0,0.5,-1.0,1.0
145,1164,2,1,0.5,0.0,1.0
145,1165,0,1,1.5,1.0,1.0
145,1165,1,0,0.5,-1.0,1.0
145,1165,2,0,1.0,-1.0,1.0
145,1166,0,0,1.0,0.0,1.0
145,1166,1,1,0.5,1.0,0.0
145,1166,2,0,2.0,-1.0,0.0
145,1167,0,0,1.5,-1.0,0.0
145,1167,1,0,0.5,-1.0,0.0
145,1167,2,1,1.5,0.0,1.0
146,1168,0,1,1.5,-1.0,0.0
146,1168,1,0,1.5,0.0,1.0
146,1168,2,0,1.5,0.0,0.0
146,1169,0,0,2.0,-1.0,0.0
146,1169,1,0,1.0,1.0,0.0
146,1169,2,1,1.0,1.0,1.0
146,1170,0,1,1.5,1.0,0.0
146,1170,1,0,2.0,1.0,1.0
146,1170,2,0,1.5,-1.0,0.0
146,1171,0,1,0.5,1.0,1.0
146,1171,1,0,1.0,-1.0,1.0
146,1171,2,0,1.5,-1.0,1.0
146,1172,0,1,0.5,0.0,1.0
146,1172,1,0,2.0,1.0,1.0
146,1172,2,0,2.0,0.0,0.0
146,1173,0,0,2.0,0.0,0.0
146,1173,1,1,0.5,0.0,1.0
146,1173,2,0,1.5,0.0,1.0
146,1174,0,1,1.5,0.0,1.0
146,1174,1,0,1.5,0.0,0.0
146,1174,2,0,2.0,0.0,0.0
146,1175,0,1,1.0,0.0,0.0
146,1175,1,0,1.5,-1.0,0.0
146,1175,2,0,1.5,-1.0,1.0
147,1176,0,0,2.0,-1.0,1.0
147,1176,1,1,2.0,0.0,1.0
147,1176,2,0,1.0,-1.0,0.0
147,1177,0,0,2.0,-1.0,0.0
147,1177,1,0,0.5,1.0,0.0
147,1177,2,1,1.0,-1.0,1.0
147,1178,0,0,1.5,1.0,1.0
147,1178,1,1,0.5,-1.0,0.0
147,1178,2,0,1.0,1.0,0.0
147,1179,0,0,1.5,-1.0,0.0
147,1179,1,0,1.5,0.0,1.0
147,1179,2,1,0.5,1.0,1.0
147,1180,0,0,1.0,-1.0,0.0
147,1180,1,0,0.5,0.0,1.0
147,1180,2,1,1.5,1.0,1.0
147,1181,0,0,1.0,-1.0,1.0
147,1181,1,1,1.5,-1.0,0.0
147,1181,2,0,1.5,1.0,0.0
147,1182,0,0,2.0,-1.0,1.0
147,1182,1,1,0.5,1.0,1.0
147,1182,2,0,2.0,1.0,0.0
147,1183,0,0,0.5,1.0,0.0
147,1183,1,0,0.5,1.0,1.0
147,1183,2,1,0.5,1.0,1.0
148,1184,0,0,0.5,0.0,0.0
148,1184,1,0,2.0,1.0,0.0
148,1184,2,1,0.5,0.0,1.0
148,1185,0,0,1.5,0.0,1.0
148,1185,1,1,1.0,-1.0,1.0
148,1185,2,0,0.5,1.0,0.0
148,1186,0,0,1.0,0.0,0.0
148,1186,1,1,0.5,1.0,0.0
148,1186,2,0,1.0,0.0,0.0
148,1187,0,0,1.5,-1.0,0.0
148,1187,1,1,1.5,0.0,1.0
148,1187,2,0,1.0,1.0,1.0
148,1188,0,0,2.0,0.0,0.0
148,1188,1,1,1.5,1.0,1.0
148,1188,2,0,1.0,-1.0,0.0
148,1189,0,0,1.0,1.0,1.0
148,1189,1,1,0.5,1.0,0.0
148,1189,2,0,2.0,1.0,0.0
148,1190,0,0,2.0,-1.0,1.0
148,1190,1,0,1.0,0.0,0.0
148,1190,2,1,1.5,-1.0,0.0
148,1191,0,0,1.5,0.0,1.0
148,1191,1,0,1.5,1.0,1.0
148,1191,2,1,0.5,0.0,0.0
149,1192,0,0,2.0,1.0,0.0
149,1192,1,0,2.0,1.0,1.0
149,1192,2,1,2.0,1.0,0.0
149,1193,0,0,2.0,1.0,0.0
149,1193,1,0,2.0,0.0,0.0
149,1193,2,1,1.5,1.0,1.0
149,1194,0,0,0.5,-1.0,1.0
149,1194,1,0,1.0,1.0,1.0
149,1194,2,1,0.5,0.0,0.0
149,1195,0,1,0.5,1.0,0.0
149,1195,1,0,2.0,0.0,0.0
149,1195,2,0,2.0,-1.0,0.0
149,1196,0,0,1.5,1.0,0.0
149,1196,1,1,1.5,1.0,1.0
149,1196,2,0,0.5,-1.0,1.0
149,1197,0,0,0.5,-1.0,0.0
149,1197,1,0,2.0,0.0,1.0
149,1197,2,1,1.0,0.0,1.0
149,1198,0,0,1.5,0.0,1.0
149,1198,1,0,1.0,-1.0,1.0
149,1198,2,1,0.5,0.0,0.0
149,1199,0,0,2.0,0.0,0.0
149,1199,1,0,2.0,1.0,0.0
149,1199,2,1,1.5,0.0,1.0
150,1200,0,1,1.0,0.0,1.0
150,1200,1,0,1.5,-1.0,0.0
150,1200,2,0,2.0,0.0,0.0
150,1201,0,0,1.5,0.0,1.0
150,1201,1,0,1.0,-1.0,0.0
150,1201,2,1,1.0,1.0,0.0
150,1202,0,0,1.5,1.0,1.0
150,1202,1,0,1.0,-1.0,1.0
150,1202,2,1,1.5,0.0,0.0
150,1203,0,0,0.5,1.0,0.0
150,1203,1,1,0.5,-1.0,0.0
150,1203,2,0,2.0,-1.0,0.0
150,1204,0,1,1.0,0.0,0.0
150,1204,1,0,1.0,-1.0,0.0
150,1204,2,0,1.5,0.0,1.0
150,1205,0,0,1.0,-1.0,0.0
150,1205,1,0,2.0,1.0,0.0
150,1205,2,1,0.5,0.0,1.0
150,1206,0,0,2.0,-1.0,1.0
150,1206,1,1,0.5,1.0,0.0
150,1206,2,0,1.0,-1.0,0.0
150,1207,0,0,1.5,0.0,0.0
150,1207,1,0,2.0,1.0,1.0
150,1207,2,1,0.5,1.0,0.0
151,1208,0,0,1.5,-1.0,1.0
151,1208,1,0,0.5,0.0,0.0
151,1208,2,1,0.5,1.0,1.0
151,1209,0,1,2.0,1.0,0.0
151,1209,1,0,1.5,-1.0,0.0
151,1209,2,0,1.0,1.0,0.0
151,1210,0,1,1.5,-1.0,1.0
151,1210,1,0,1.0,0.0,1.0
151,1210,2,0,1.0,-1.0,0.0
151,1211,0,0,1.0,-1.0,1.0
151,1211,1,1,1.0,-1.0,1.0
151,1211,2,0,2.0,-1.0,1.0
151,1212,0,1,1.0,1.0,1.0
151,1212,1,0,1.0,0.0,0.0
151,1212,2,0,1.5,0.0,0.0
151,1213,0,0,2.0,0.0,1.0
151,1213,1,1,1.0,0.0,1.0
151,1213,2,0,2.0,-1.0,1.0
151,1214,0,0,1.0,-1.0,1.0
151,1214,1,1,1.5,1.0,1.0
151,1214,2,0,2.0,-1.0,0.0
151,1215,0,0,1.0,1.0,0.0
151,1215,1,1,0.5,1.0,1.0
151,1215,2,0,1.5,-1.0,0.0
152,1216,0,0,0.5,-1.0,1.0
152,1216,1,0,1.0,-1.0,0.0
152,1216,2,1,2.0,0.0,1.0
152,1217,0,0,1.0,-1.0,0.0
152,1217,1,1,1.5,1.0,0.0
152,1217,2,0,1.5,0.0,1.0
152,1218,0,1,0.5,1.0,0.0
152,1218,1,0,1.0,1.0,0.0
152,1218,2,0,1.5,0.0,1.0
152,1219,0,1,0.5,0.0,0.0
152,1219,1,0,1.0,-1.0,1.0
152,1219,2,0,1.0,-1.0,0.0
152,1220,0,0,2.0,0.0,1.0
152,1220,1,1,0.5,0.0,0.0
152,1220,2,0,2.0,0.0,1.0
152,1221,0,0,1.0,-1.0,0.0
152,1221,1,1,1.5,1.0,1.0
152,1221,2,0,1.5,0.0,0.0
152,1222,0,0,1.0,0.0,1.0
152,1222,1,0,2.0,0.0,1.0
152,1222,2,1,0.5,0.0,0.0
152,1223,0,0,0.5,0.0,0.0
152,1223,1,1,2.0,1.0,1.0
152,1223,2,0,1.5,0.0,1.0
153,1224,0,0,2.0,-1.0,1.0
153,1224,1,0,1.0,1.0,1.0
153,1224,2,1,0.5,-1.0,0.0
153,1225,0,0,0.5,-1.0,1.0
153,1225,1,1,1.0,-1.0,1.0
153,1225,2,0,0.5,1.0,1.0
153,1226,0,0,2.0,0.0,0.0
153,1226,1,1,0.5,-1.0,0.0
153,1226,2,0,2.0,1.0,0.0
153,1227,0,1,0.5,-1.0,1.0
153,1227,1,0,0.5,1.0,0.0
153,1227,2,0,1.0,1.0,1.0
153,1228,0,1,0.5,-1.0,1.0
153,1228,1,0,1.0,1.0,0.0
153,1228,2,0,1.0,0.0,0.0
153,1229,0,0,1.5,-1.0,0.0
153,1229,1,0,1.5,0.0,1.0
153,1229,2,1,0.5,0.0,1.0
153,1230,0,0,0.5,-1.0,0.0
153,1230,1,0,0.5,1.0,0.0
153,1230,2,1,0.5,-1.0,0.0
153,1231,0,0,0.5,1.0,1.0
153,1231,1,1,1.0,1.0,1.0
153,1231,2,0,1.5,0.0,0.0
154,1232,0,1,1.0,-1.0,0.0
154,1232,1,0,1.0,-1.0,0.0
154,1232,2,0,1.0,-1.0,1.0
154,1233,0,1,1.5,0.0,1.0
154,1233,1,0,1.0,1.0,0.0
154,1233,2,0,0.5,-1.0,1.0
154,1234,0,1,1.0,1.0,0.0
154,1234,1,0,0.5,-1.0,1.0
154,1234,2,0,1.0,-1.0,0.0
154,1235,0,0,2.0,0.0,1.0
154,1235,1,0,1.0,1.0,0.0
154,1235,2,1,0.5,1.0,1.0
154,1236,0,0,1.5,0.0,1.0
154,1236,1,1,0.5,-1.0,0.0
154,1236,2,0,0.5,-1.0,1.0
154,1237,0,1,0.5,1.0,1.0
154,1237,1,0,2.0,-1.0,0.0
154,1237,2,0,2.0,1.0,0.0
154,1238,0,0,1.5,1.0,1.0
154,1238,1,1,1.5,1.0,0.0
154,1238,2,0,1.5,-1.0,0.0
154,1239,0,0,1.5,-1.0,1.0
154,1239,1,1,1.5,-1.0,1.0
154,1239,2,0,2.0,0.0,0.0
155,1240,0,0,1.5,0.0,0.0
155,1240,1,0,0.5,-1.0,1.0
155,1240,2,1,1.0,0.0,0.0
155,1241,0,0,2.0,-1.0,0.0
155,1241,1,0,1.0,0.0,0.0
155,1241,2,1,0.5,-1.0,0.0
155,1242,0,1,2.0,1.0,1.0
155,1242,1,0,1.5,-1.0,0.0
155,1242,2,0,1.5,1.0,0.0
155,1243,0,0,1.0,-1.0,1.0
155,1243,1,0,0.5,-1.0,1.0
155,1243,2,1,1.0,-1.0,1.0
155,1244,0,1,1.0,0.0,1.0
155,1244,1,0,2.0,1.0,0.0
155,1244,2,0,1.0,-1.0,0.0
155,1245,0,1,0.5,1.0,0.0
155,1245,1,0,1.0,1.0,1.0
155,1245,2,0,2.0,0.0,0.0
155,1246,0,0,1.0,0.0,1.0
155,1246,1,1,1.0,1.0,0.0
155,1246,2,0,1.5,1.0,1.0
155,1247,0,0,1.5,-1.0,1.0
155,1247,1,1,1.0,1.0,1.0
155,1247,2,0,2.0,0.0,1.0
156,1248,0,0,1.5,-1.0,0.0
156,1248,1,1,0.5,1.0,0.0
156,1248,2,0,1.0,1.0,0.0
156,1249,0,1,2.0,0.0,0.0
156,1249,1,0,1.0,1.0,1.0
156,1249,2,0,1.5,-1.0,1.0
156,1250,0,1,1.5,1.0,1.0
156,1250,1,0,1.5,0.0,0.0
156,1250,2,0,2.0,-1.0,0.0
156,1251,0,1,0.5,0.0,0.0
156,1251,1,0,1.5,-1.0,0.0
156,1251,2,0,1.5,0.0,1.0
156,1252,0,1,0.5,1.0,0.0
156,1252,1,0,1.5,0.0,0.0
156,1252,2,0,0.5,1.0,1.0
156,1253,0,0,1.0,0.0,0.0
156,1253,1,0,1.0,1.0,1.0
156,1253,2,1,0.5,-1.0,0.0
156,1254,0,1,2.0,1.0,1.0
156,1254,1,0,0.5,0.0,1.0
156,1254,2,0,1.0,1.0,0.0
156,1255,0,0,2.0,-1.0,0.0
156,1255,1,0,2.0,-1.0,0.0
156,1255,2,1,0.5,1.0,1.0
157,1256,0,1,1.0,1.0,1.0
157,1256,1,0,1.5,1.0,0.0
157,1256,2,0,2.0,0.0,1.0
157,1257,0,0,2.0,0.0,0.0
157,1257,1,1,1.5,0.0,1.0
157,1257,2,0,0.5,1.0,1.0
157,1258,0,0,2.0,-1.0,0.0
157,1258,1,1,0.5,-1.0,0.0
157,1258,2,0,0.5,-1.0,0.0
157,1259,0,0,1.5,0.0,0.0
157,1259,1,0,1.5,1.0,0.0
157,1259,2,1,0.5,0.0,0.0
157,1260,0,1,0.5,0.0,0.0
157,1260,1,0,1.5,0.0,1.0
157,1260,2,0,1.0,-1.0,0.0
157,1261,0,0,1.5,1.0,0.0
157,1261,1,1,1.0,1.0,1.0
157,1261,2,0,1.5,1.0,1.0
157,1262,0,0,1.0,1.0,1.0
157,1262,1,0,1.0,0.0,0.0
157,1262,2,1,1.0,1.0,1.0
157,1263,0,0,1.5,0.0,0.0
157,1263,1,1,1.5,1.0,0.0
157,1263,2,0,1.5,0.0,0.0
158,1264,0,1,1.5,1.0,0.0
158,1264,1,0,0.5,-1.0,0.0
158,1264,2,0,2.0,-1.0,1.0
158,1265,0,0,1.5,-1.0,1.0
158,1265,1,1,1.5,0.0,0.0
158,1265,2,0,2.0,1.0,0.0
158,1266,0,0,2.0,0.0,1.0
158,1266,1,1,1.5,1.0,1.0
158,1266,2,0,2.0,0.0,1.0
158,1267,0,1,1.0,1.0,0.0
158,1267,1,0,1.5,1.0,0.0
158,1267,2,0,1.0,-1.0,1.0
158,1268,0,1,1.5,1.0,1.0
158,1268,1,0,0.5,-1.0,0.0
158,1268,2,0,2.0,0.0,1.0
158,1269,0,0,0.5,0.0,1.0
158,1269,1,0,1.5,-1.0,0.0
158,1269,2,1,0.5,1.0,0.0
158,1270,0,1,0.5,0.0,0.0
158,1270,1,0,2.0,-1.0,1.0
158,1270,2,0,2.0,-1.0,0.0
158,1271,0,1,0.5,-1.0,1.0
158,1271,1,0,0.5,-1.0,0.0
158,1271,2,0,2.0,-1.0,1.0
159,1272,0,0,2.0,-1.0,1.0
159,1272,1,1,0.5,1.0,0.0
159,1272,2,0,1.5,1.0,0.0
159,1273,0,1,1.0,1.0,1.0
159,1273,1,0,1.5,0.0,0.0
159,1273,2,0,1.0,1.0,0.0
159,1274,0,1,0.5,1.0,0.0
159,1274,1,0,1.0,-1.0,0.0
159,1274,2,0,1.5,1.0,0.0
159,1275,0,0,2.0,1.0,0.0
159,1275,1,1,0.5,0.0,0.0
159,1275,2,0,2.0,0.0,1.0
159,1276,0,0,1.5,0.0,0.0
159,1276,1,0,2.0,-1.0,0.0
159,1276,2,1,2.0,-1.0,0.0
159,1277,0,1,0.5,-1.0,1.0
159,1277,1,0,0.5,-1.0,1.0
159,1277,2,0,2.0,0.0,1.0
159,1278,0,0,0.5,0.0,0.0
159,1278,1,1,0.5,-1.0,0.0
159,1278,2,0,1.0,-1.0,0.0
159,1279,0,1,2.0,1.0,0.0
159,1279,1,0,2.0,1.0,1.0
159,1279,2,0,1.5,0.0,1.0
160,1280,0,1,0.5,1.0,0.0
160,1280,1,0,1.0,0.0,0.0
160,1280,2,0,1.5,-1.0,1.0
160,1281,0,1,0.5,1.0,0.0
160,1281,1,0,1.5,1.0,1.0
160,1281,2,0,0.5,0.0,0.0
160,1282,0,1,1.0,0.0,0.0
160,1282,1,0,0.5,-1.0,1.0
160,1282,2,0,1.5,0.0,1.0
160,1283,0,0,2.0,0.0,0.0
160,1283,1,1,0.5,0.0,0.0
160,1283,2,0,2.0,-1.0,0.0
160,1284,0,0,1.5,1.0,0.0
160,1284,1,1,2.0,0.0,0.0
160,1284,2,0,2.0,-1.0,1.0
160,1285,0,1,0.5,1.0,0.0
160,1285,1,0,1.5,0.0,1.0
160,1285,2,0,1.5,0.0,1.0
160,1286,0,1,0.5,0.0,0.0
160,1286,1,0,1.0,0.0,1.0
160,1286,2,0,2.0,-1.0,0.0
160,1287,0,0,1.5,-1.0,1.0
160,1287,1,0,1.0,1.0,1.0
160,1287,2,1,1.0,0.0,1.0
161,1288,0,0,2.0,0.0,0.0
161,1288,1,0,1.0,-1.0,0.0
161,1288,2,1,0.5,1.0,1.0
161,1289,0,0,1.5,1.0,1.0
161,1289,1,0,2.0,1.0,0.0
161,1289,2,1,0.5,0.0,1.0
161,1290,0,0,1.0,0.0,0.0
161,1290,1,1,1.0,1.0,1.0
161,1290,2,0,0.5,1.0,0.0
161,1291,0,0,1.5,0.0,1.0
161,1291,1,0,1.0,1.0,1.0
161,1291,2,1,0.5,1.0,0.0
161,1292,0,1,1.0,1.0,1.0
161,1292,1,0,2.0,-1.0,1.0
161,1292,2,0,2.0,-1.0,1.0
161,1293,0,0,1.5,-1.0,0.0
161,1293,1,0,1.0,1.0,0.0
161,1293,2,1,2.0,-1.0,1.0
161,1294,0,1,0.5,-1.0,1.0
161,1294,1,0,1.5,-1.0,0.0
161,1294,2,0,1.5,-1.0,1.0
161,1295,0,1,1.5,1.0,1.0
161,1295,1,0,0.5,1.0,0.0
161,1295,2,0,1.5,1.0,1.0
162,1296,0,0,1.5,-1.0,0.0
162,1296,1,1,2.0,0.0,1.0
162,1296,2,0,0.5,1.0,0.0
162,1297,0,0,1.5,0.0,0.0
162,1297,1,1,2.0,1.0,0.0
162,1297,2,0,1.0,0.0,1.0
162,1298,0,0,1.5,-1.0,0.0
162,1298,1,0,0.5,0.0,1.0
162,1298,2,1,1.5,1.0,1.0
162,1299,0,1,1.5,1.0,1.0
162,1299,1,0,0.5,0.0,1.0
162,1299,2,0,0.5,0.0,1.0
162,1300,0,0,1.5,1.0,1.0
162,1300,1,1,0.5,1.0,1.0
162,1300,2,0,1.0,0.0,1.0
162,1301,0,1,0.5,-1.0,1.0
162,1301,1,0,2.0,1.0,0.0
162,1301,2,0,1.5,1.0,0.0
162,1302,0,0,2.0,-1.0,1.0
162,1302,1,0,0.5,-1.0,0.0
162,1302,2,1,0.5,-1.0,0.0
162,1303,0,1,1.5,0.0,1.0
162,1303,1,0,1.5,-1.0,1.0
162,1303,2,0,2.0,1.0,1.0
163,1304,0,0,2.0,1.0,0.0
163,1304,1,0,2.0,-1.0,0.0
163,1304,2,1,0.5,1.0,1.0
163,1305,0,0,1.0,-1.0,0.0
163,1305,1,1,2.0,1.0,1.0
163,1305,2,0,1.5,0.0,0.0
163,1306,0,0,2.0,-1.0,0.0
163,1306,1,0,1.5,0.0,1.0
163,1306,2,1,0.5,1.0,0.0
163,1307,0,1,1.0,1.0,1.0
163,1307,1,0,2.0,-1.0,0.0
163,1307,2,0,1.5,1.0,1.0
163,1308,0,1,0.5,-1.0,1.0
163,1308,1,0,0.5,0.0,0.0
163,1308,2,0,2.0,-1.0,1.0
163,1309,0,0,2.0,1.0,0.0
163,1309,1,0,2.0,1.0,1.0
163,1309,2,1,0.5,0.0,1.0
163,1310,0,1,1.5,1.0,0.0
163,1310,1,0,2.0,1.0,0.0
163,1310,2,0,1.5,-1.0,1.0
163,1311,0,0,1.5,-1.0,0.0
163,1311,1,1,1.0,-1.0,0.0
163,1311,2,0,0.5,0.0,0.0
164,1312,0,1,1.0,0.0,1.0
164,1312,1,0,1.5,-1.0,1.0
164,1312,2,0,0.5,0.0,1.0
164,1313,0,0,0.5,-1.0,0.0
164,1313,1,1,1.0,1.0,1.0
164,1313,2,0,2.0,1.0,0.0
164,1314,0,1,1.5,1.0,1.0
164,1314,1,0,1.5,-1.0,0.0
164,1314,2,0,1.5,1.0,0.0
164,1315,0,1,0.5,0.0,1.0
164,1315,1,0,1.0,1.0,1.0
164,1315,2,0,0.5,1.0,0.0
164,1316,0,0,2.0,0.0,0.0
164,1316,1,0,2.0,-1.0,0.0
164,1316,2,1,1.0,1.0,1.0
164,1317,0,0,1.0,0.0,0.0
164,1317,1,1,1.0,1.0,0.0
164,1317,2,0,2.0,1.0,0.0
164,1318,0,0,1.0,-1.0,0.0
164,1318,1,1,2.0,1.0,1.0
164,1318,2,0,1.0,-1.0,0.0
164,1319,0,0,1.5,-1.0,1.0
164,1319,1,0,1.5,-1.0,1.0
164,1319,2,1,1.0,1.0,0.0
165,1320,0,0,2.0,-1.0,1.0
165,1320,1,0,1.5,1.0,1.0
165,1320,2,1,2.0,-1.0,1.0
165,1321,0,0,2.0,0.0,0.0
165,1321,1,0,0.5,-1.0,0.0
165,1321,2,1,0.5,0.0,1.0
165,1322,0,0,1.5,0.0,0.0
165,1322,1,0,1.0,1.0,0.0
165,1322,2,1,1.0,1.0,1.0
165,1323,0,0,0.5,1.0,0.0
165,1323,1,1,1.0,0.0,1.0
165,1323,2,0,1.0,-1.0,1.0
165,1324,0,0,1.0,-1.0,0.0
165,1324,1,0,1.5,1.0,1.0
165,1324,2,1,1.5,0.0,1.0
165,1325,0,0,1.0,1.0,1.0
165,1325,1,0,0.5,0.0,0.0
165,1325,2,1,1.5,0.0,1.0
165,1326,0,1,0.5,1.0,1.0
165,1326,1,0,1.0,1.0,1.0
165,1326,2,0,1.0,-1.0,0.0
165,1327,0,0,0.5,0.0,1.0
165,1327,1,0,1.0,-1.0,0.0
165,1327,2,1,1.0,1.0,0.0
166,1328,0,0,2.0,-1.0,1.0
166,1328,1,0,2.0,1.0,0.0
166,1328,2,1,0.5,1.0,0.0
166,1329,0,1,1.5,-1.0,1.0
166,1329,1,0,1.5,0.0,0.0
166,1329,2,0,1.0,-1.0,1.0
166,1330,0,0,1.0,0.0,0.0
166,1330,1,0,2.0,0.0,1.0
166,1330,2,1,1.0,0.0,1.0
